[125, 50, 25, -10, 200, 1],0,0.0
[125, 50, 25, -10, 200, 1],1,0.0
[125, 50, 25, -10, 250, 1],0,0.0
[125, 50, 25, -10, 250, 1],1,0.0
[125, 50, 25, -10, 300, 1],0,-12.275442917588922
[125, 50, 25, -10, 300, 1],1,-20.66863513341252
[125, 50, 25, -5, 0, 1],0,4.479347882638451
[125, 50, 25, -5, 0, 1],1,0.7639901608589879
[125, 50, 25, -5, 50, 1],0,10.996275092507235
[125, 50, 25, -5, 50, 1],1,1.0982086624848684
[125, 50, 25, -5, 100, 1],0,0.0
[125, 50, 25, -5, 100, 1],1,0.0
[125, 50, 25, -5, 150, 1],0,0.0
[125, 50, 25, -5, 150, 1],1,0.0
[125, 50, 25, -5, 200, 1],0,0.0
[125, 50, 25, -5, 200, 1],1,0.0
[125, 50, 25, -5, 250, 1],0,0.0
[125, 50, 25, -5, 250, 1],1,0.0
[125, 50, 25, -5, 300, 1],0,-21.244500522223078
[125, 50, 25, -5, 300, 1],1,-23.21637316657348
[125, 50, 25, 0, 0, 1],0,7.603284623780914
[125, 50, 25, 0, 0, 1],1,11.166388924543359
[125, 50, 25, 0, 50, 1],0,8.738594815132249
[125, 50, 25, 0, 50, 1],1,7.6073178371460655
[125, 50, 25, 0, 100, 1],0,9.241632627322442
[125, 50, 25, 0, 100, 1],1,5.859417250921553
[125, 50, 25, 0, 150, 1],0,0.0
[125, 50, 25, 0, 150, 1],1,0.0
[125, 50, 25, 0, 200, 1],0,0.0
[125, 50, 25, 0, 200, 1],1,0.0
[125, 50, 25, 0, 250, 1],0,0.0
[125, 50, 25, 0, 250, 1],1,0.0
[125, 50, 25, 0, 300, 1],0,0.0
[125, 50, 25, 0, 300, 1],1,0.0
[125, 50, 25, 5, 0, 1],0,9.383084207048553
[125, 50, 25, 5, 0, 1],1,7.44103678825484
[125, 50, 25, 5, 50, 1],0,8.178931496283175
[125, 50, 25, 5, 50, 1],1,7.496732184385111
[125, 50, 25, 5, 100, 1],0,8.16338807811038
[125, 50, 25, 5, 100, 1],1,5.33818105372035
[125, 50, 25, 5, 150, 1],0,0.0
[125, 50, 25, 5, 150, 1],1,0.0
[125, 50, 25, 5, 200, 1],0,0.0
[125, 50, 25, 5, 200, 1],1,0.0
[125, 50, 25, 5, 250, 1],0,0.0
[125, 50, 25, 5, 250, 1],1,0.0
[125, 50, 25, 5, 300, 1],0,0.0
[125, 50, 25, 5, 300, 1],1,0.0
[125, 50, 25, 10, 0, 1],0,0.0
[125, 50, 25, 10, 0, 1],1,0.0
[125, 50, 25, 10, 50, 1],0,8.559352143127983
[125, 50, 25, 10, 50, 1],1,6.942334963298704
[125, 50, 25, 10, 100, 1],0,8.390893632659278
[125, 50, 25, 10, 100, 1],1,3.5411595718080577
[125, 50, 25, 10, 150, 1],0,0.0
[125, 50, 25, 10, 150, 1],1,0.0
[125, 50, 25, 10, 200, 1],0,0.0
[125, 50, 25, 10, 200, 1],1,0.0
[125, 50, 25, 10, 250, 1],0,0.0
[125, 50, 25, 10, 250, 1],1,0.0
[125, 50, 25, 10, 300, 1],0,0.0
[125, 50, 25, 10, 300, 1],1,0.0
[125, 100, 25, -10, 0, 1],0,4.154620888115123
[125, 100, 25, -10, 0, 1],1,2.597874987467588
[125, 100, 25, -10, 50, 1],0,4.339947668000143
[125, 100, 25, -10, 50, 1],1,3.6397104916385694
[125, 100, 25, -10, 100, 1],0,1.4962245749848435
[125, 100, 25, -10, 100, 1],1,2.4554924769314304
[125, 100, 25, -10, 150, 1],0,0.0
[125, 100, 25, -10, 150, 1],1,0.0
[125, 100, 25, -10, 200, 1],0,0.0
[125, 100, 25, -10, 200, 1],1,0.0
[125, 100, 25, -10, 250, 1],0,0.0
[125, 100, 25, -10, 250, 1],1,0.0
[125, 100, 25, -10, 300, 1],0,-12.977123177167526
[125, 100, 25, -10, 300, 1],1,-21.421059564904642
[125, 100, 25, -5, 0, 1],0,-0.8431640064970465
[125, 100, 25, -5, 0, 1],1,-4.32798966927366
[125, 100, 25, -5, 50, 1],0,3.606847327151155
[125, 100, 25, -5, 50, 1],1,1.0915871534116497
[125, 100, 25, -5, 100, 1],0,0.0
[125, 100, 25, -5, 100, 1],1,0.33098036514233586
[125, 100, 25, -5, 150, 1],0,0.0
[125, 100, 25, -5, 150, 1],1,0.0
[125, 100, 25, -5, 200, 1],0,0.0
[125, 100, 25, -5, 200, 1],1,0.0
[125, 100, 25, -5, 250, 1],0,0.0
[125, 100, 25, -5, 250, 1],1,0.0
[125, 100, 25, -5, 300, 1],0,-21.455413088969124
[125, 100, 25, -5, 300, 1],1,-31.315371932964936
[125, 100, 25, 0, 0, 1],0,3.5756834703360165
[125, 100, 25, 0, 0, 1],1,5.265239500148926
[125, 100, 25, 0, 50, 1],0,4.010415335840663
[125, 100, 25, 0, 50, 1],1,5.0988194171179195
[125, 100, 25, 0, 100, 1],0,3.644813493101635
[125, 100, 25, 0, 100, 1],1,2.296649540224116
[125, 100, 25, 0, 150, 1],0,0.0
[125, 100, 25, 0, 150, 1],1,0.0
[125, 100, 25, 0, 200, 1],0,0.0
[125, 100, 25, 0, 200, 1],1,0.0
[125, 100, 25, 0, 250, 1],0,0.0
[125, 100, 25, 0, 250, 1],1,0.0
[125, 100, 25, 0, 300, 1],0,0.0
[125, 100, 25, 0, 300, 1],1,0.0
[125, 100, 25, 5, 0, 1],0,3.894754351647127
[125, 100, 25, 5, 0, 1],1,3.803655948256815
[125, 100, 25, 5, 50, 1],0,4.160730228932168
[125, 100, 25, 5, 50, 1],1,3.7758654006580024
[125, 100, 25, 5, 100, 1],0,3.4000461811649663
[125, 100, 25, 5, 100, 1],1,1.8521352567378424
[125, 100, 25, 5, 150, 1],0,0.0
[125, 100, 25, 5, 150, 1],1,0.0
[125, 100, 25, 5, 200, 1],0,0.0
[125, 100, 25, 5, 200, 1],1,0.0
[125, 100, 25, 5, 250, 1],0,0.0
[125, 100, 25, 5, 250, 1],1,0.0
[125, 100, 25, 5, 300, 1],0,0.0
[125, 100, 25, 5, 300, 1],1,0.0
[125, 100, 25, 10, 0, 1],0,0.0
[125, 100, 25, 10, 0, 1],1,0.0
[125, 100, 25, 10, 50, 1],0,4.705223240291171
[125, 100, 25, 10, 50, 1],1,3.465778407844918
[125, 100, 25, 10, 100, 1],0,3.740396586384875
[125, 100, 25, 10, 100, 1],1,1.0701611016026649
[125, 100, 25, 10, 150, 1],0,0.3271577345262241
[125, 100, 25, 10, 150, 1],1,0.0
[125, 100, 25, 10, 200, 1],0,0.0
[125, 100, 25, 10, 200, 1],1,0.0
[125, 100, 25, 10, 250, 1],0,0.0
[125, 100, 25, 10, 250, 1],1,0.0
[125, 100, 25, 10, 300, 1],0,0.0
[125, 100, 25, 10, 300, 1],1,0.0
[125, 150, 25, -10, 0, 1],0,2.414104658059439
[125, 150, 25, -10, 0, 1],1,2.105356007881361
[125, 150, 25, -10, 50, 1],0,2.0832065334178216
[125, 150, 25, -10, 50, 1],1,1.9489768413420712
[125, 150, 25, -10, 100, 1],0,1.3756584816148352
[125, 150, 25, -10, 100, 1],1,1.1601712033783191
[125, 150, 25, -10, 150, 1],0,0.18179560441780668
[125, 150, 25, -10, 150, 1],1,0.3461173073860778
[125, 150, 25, -10, 200, 1],0,0.0
[125, 150, 25, -10, 200, 1],1,0.0
[125, 150, 25, -10, 250, 1],0,0.0
[125, 150, 25, -10, 250, 1],1,0.0
[125, 150, 25, -10, 300, 1],0,-12.117190574540079
[125, 150, 25, -10, 300, 1],1,-21.711934743026642
[125, 150, 25, -5, 0, 1],0,-0.039412435983077115
[125, 150, 25, -5, 0, 1],1,-4.527591727712544
[125, 150, 25, -5, 50, 1],0,1.877795348770994
[125, 150, 25, -5, 50, 1],1,0.8136909568472367
[125, 150, 25, -5, 100, 1],0,0.9030362433653665
[125, 150, 25, -5, 100, 1],1,0.27798657929108284
[125, 150, 25, -5, 150, 1],0,0.0
[125, 150, 25, -5, 150, 1],1,0.0
[125, 150, 25, -5, 200, 1],0,0.0
[125, 150, 25, -5, 200, 1],1,0.0
[125, 150, 25, -5, 250, 1],0,0.0
[125, 150, 25, -5, 250, 1],1,0.0
[125, 150, 25, -5, 300, 1],0,-21.137412100203083
[125, 150, 25, -5, 300, 1],1,-30.836282487849584
[125, 150, 25, 0, 0, 1],0,1.461404613681307
[125, 150, 25, 0, 0, 1],1,2.178104975704696
[125, 150, 25, 0, 50, 1],0,2.189306860657653
[125, 150, 25, 0, 50, 1],1,1.9760784323833422
[125, 150, 25, 0, 100, 1],0,1.4449755599556995
[125, 150, 25, 0, 100, 1],1,1.6221650320794256
[125, 150, 25, 0, 150, 1],0,0.24036181737862278
[125, 150, 25, 0, 150, 1],1,0.18339872518599026
[125, 150, 25, 0, 200, 1],0,0.0
[125, 150, 25, 0, 200, 1],1,0.0
[125, 150, 25, 0, 250, 1],0,0.0
[125, 150, 25, 0, 250, 1],1,0.0
[125, 150, 25, 0, 300, 1],0,0.0
[125, 150, 25, 0, 300, 1],1,0.0
[125, 150, 25, 5, 0, 1],0,2.4005565227318777
[125, 150, 25, 5, 0, 1],1,2.061633911711076
[125, 150, 25, 5, 50, 1],0,2.622614380333926
[125, 150, 25, 5, 50, 1],1,2.1788688980721385
[125, 150, 25, 5, 100, 1],0,1.4654939507874114
[125, 150, 25, 5, 100, 1],1,1.1023552875058975
[125, 150, 25, 5, 150, 1],0,0.17305357424499515
[125, 150, 25, 5, 150, 1],1,0.07348159293808817
[125, 150, 25, 5, 200, 1],0,0.0
[125, 150, 25, 5, 200, 1],1,0.0
[125, 150, 25, 5, 250, 1],0,0.0
[125, 150, 25, 5, 250, 1],1,0.0
[125, 150, 25, 5, 300, 1],0,0.0
[125, 150, 25, 5, 300, 1],1,0.0
[125, 150, 25, 10, 0, 1],0,0.0
[125, 150, 25, 10, 0, 1],1,0.0
[125, 150, 25, 10, 50, 1],0,2.20322491486696
[125, 150, 25, 10, 50, 1],1,1.737446326627611
[125, 150, 25, 10, 100, 1],0,1.8767606256263445
[125, 150, 25, 10, 100, 1],1,1.1021323477086198
[125, 150, 25, 10, 150, 1],0,0.17101553419406115
[125, 150, 25, 10, 150, 1],1,0.0
[125, 150, 25, 10, 200, 1],0,0.0
[125, 150, 25, 10, 200, 1],1,0.0
[125, 150, 25, 10, 250, 1],0,0.0
[125, 150, 25, 10, 250, 1],1,0.0
[125, 150, 25, 10, 300, 1],0,0.0
[125, 150, 25, 10, 300, 1],1,0.0
[125, 200, 25, -10, 0, 1],0,2.0113233844125635
[125, 200, 25, -10, 0, 1],1,1.7824263506570297
[125, 200, 25, -10, 50, 1],0,1.0674827058297802
[125, 200, 25, -10, 50, 1],1,1.3211351741615707
[125, 200, 25, -10, 100, 1],0,0.7768204784156079
[125, 200, 25, -10, 100, 1],1,0.8695739112767022
[125, 200, 25, -10, 150, 1],0,0.5214667947727034
[125, 200, 25, -10, 150, 1],1,0.35139313754908563
[125, 200, 25, -10, 200, 1],0,0.0
[125, 200, 25, -10, 200, 1],1,0.15356622281916765
[125, 200, 25, -10, 250, 1],0,0.0
[125, 200, 25, -10, 250, 1],1,0.0
[125, 200, 25, -10, 300, 1],0,-19.567129446336267
[125, 200, 25, -10, 300, 1],1,-23.109186499695245
[125, 200, 25, -5, 0, 1],0,1.790082524162336
[125, 200, 25, -5, 0, 1],1,1.3995262935335526
[125, 200, 25, -5, 50, 1],0,1.3628505777975755
[125, 200, 25, -5, 50, 1],1,1.1144328459865698
[125, 200, 25, -5, 100, 1],0,0.9093107760034713
[125, 200, 25, -5, 100, 1],1,0.6978222074858331
[125, 200, 25, -5, 150, 1],0,0.1816787657198872
[125, 200, 25, -5, 150, 1],1,0.0
[125, 200, 25, -5, 200, 1],0,0.0
[125, 200, 25, -5, 200, 1],1,0.0
[125, 200, 25, -5, 250, 1],0,0.0
[125, 200, 25, -5, 250, 1],1,0.0
[125, 200, 25, -5, 300, 1],0,0.0
[125, 200, 25, -5, 300, 1],1,-14.454047541005625
[125, 200, 25, 0, 0, 1],0,2.0465963115154078
[125, 200, 25, 0, 0, 1],1,1.7436924486965788
[125, 200, 25, 0, 50, 1],0,1.1954783191504554
[125, 200, 25, 0, 50, 1],1,1.0555173678420382
[125, 200, 25, 0, 100, 1],0,0.8231906292122979
[125, 200, 25, 0, 100, 1],1,0.7154835478295618
[125, 200, 25, 0, 150, 1],0,0.6859118095530785
[125, 200, 25, 0, 150, 1],1,0.4600117166076999
[125, 200, 25, 0, 200, 1],0,0.0
[125, 200, 25, 0, 200, 1],1,0.0
[125, 200, 25, 0, 250, 1],0,0.0
[125, 200, 25, 0, 250, 1],1,0.0
[125, 200, 25, 0, 300, 1],0,0.0
[125, 200, 25, 0, 300, 1],1,0.0
[125, 200, 25, 5, 0, 1],0,-0.8099967698764521
[125, 200, 25, 5, 0, 1],1,0.32181130955015697
[125, 200, 25, 5, 50, 1],0,1.2043257353574661
[125, 200, 25, 5, 50, 1],1,0.7974902888208476
[125, 200, 25, 5, 100, 1],0,0.9110146232504165
[125, 200, 25, 5, 100, 1],1,0.6324596749331782
[125, 200, 25, 5, 150, 1],0,0.6555337523826942
[125, 200, 25, 5, 150, 1],1,0.36272448760108417
[125, 200, 25, 5, 200, 1],0,0.0
[125, 200, 25, 5, 200, 1],1,0.0
[125, 200, 25, 5, 250, 1],0,0.0
[125, 200, 25, 5, 250, 1],1,0.0
[125, 200, 25, 5, 300, 1],0,0.0
[125, 200, 25, 5, 300, 1],1,0.0
[125, 200, 25, 10, 0, 1],0,0.0
[125, 200, 25, 10, 0, 1],1,0.0
[125, 200, 25, 10, 50, 1],0,0.0
[125, 200, 25, 10, 50, 1],1,0.0
[125, 200, 25, 10, 100, 1],0,0.0
[125, 200, 25, 10, 100, 1],1,0.0
[125, 200, 25, 10, 150, 1],0,0.27225700719418816
[125, 200, 25, 10, 150, 1],1,0.021336140519469325
[125, 200, 25, 10, 200, 1],0,0.16892737523742454
[125, 200, 25, 10, 200, 1],1,0.0
[125, 200, 25, 10, 250, 1],0,0.0
[125, 200, 25, 10, 250, 1],1,0.0
[125, 200, 25, 10, 300, 1],0,0.0
[125, 200, 25, 10, 300, 1],1,0.0
[125, 250, 25, -10, 0, 1],0,0.0
[125, 250, 25, -10, 0, 1],1,0.5141955284488013
[125, 250, 25, -10, 50, 1],0,0.9291150341571492
[125, 250, 25, -10, 50, 1],1,1.0377213962892862
[125, 250, 25, -10, 100, 1],0,0.4191151944344943
[125, 250, 25, -10, 100, 1],1,0.5012323003142207
[125, 250, 25, -10, 150, 1],0,0.4404291119092816
[125, 250, 25, -10, 150, 1],1,0.4685562799585447
[125, 250, 25, -10, 200, 1],0,0.0
[125, 250, 25, -10, 200, 1],1,0.0
[125, 250, 25, -10, 250, 1],0,0.0
[125, 250, 25, -10, 250, 1],1,0.0
[125, 250, 25, -10, 300, 1],0,0.0
[125, 250, 25, -10, 300, 1],1,0.0
[125, 250, 25, -5, 0, 1],0,0.0
[125, 250, 25, -5, 0, 1],1,0.0
[125, 250, 25, -5, 50, 1],0,1.0034985259352656
[125, 250, 25, -5, 50, 1],1,1.0410356164649288
[125, 250, 25, -5, 100, 1],0,0.5612886612893352
[125, 250, 25, -5, 100, 1],1,0.46234177587756264
[125, 250, 25, -5, 150, 1],0,0.43879900163434504
[125, 250, 25, -5, 150, 1],1,0.45035741748581354
[125, 250, 25, -5, 200, 1],0,0.0
[125, 250, 25, -5, 200, 1],1,0.0
[125, 250, 25, -5, 250, 1],0,0.0
[125, 250, 25, -5, 250, 1],1,0.0
[125, 250, 25, -5, 300, 1],0,0.0
[125, 250, 25, -5, 300, 1],1,0.0
[125, 250, 25, 0, 0, 1],0,0.0
[125, 250, 25, 0, 0, 1],1,0.0
[125, 250, 25, 0, 50, 1],0,0.6256569580331641
[125, 250, 25, 0, 50, 1],1,0.5048601196161661
[125, 250, 25, 0, 100, 1],0,0.42827898987845336
[125, 250, 25, 0, 100, 1],1,0.4299952832212452
[125, 250, 25, 0, 150, 1],0,0.42475220499919697
[125, 250, 25, 0, 150, 1],1,0.42255066215437725
[125, 250, 25, 0, 200, 1],0,0.0
[125, 250, 25, 0, 200, 1],1,0.0
[125, 250, 25, 0, 250, 1],0,0.0
[125, 250, 25, 0, 250, 1],1,0.0
[125, 250, 25, 0, 300, 1],0,0.0
[125, 250, 25, 0, 300, 1],1,0.0
[125, 250, 25, 5, 0, 1],0,0.0
[125, 250, 25, 5, 0, 1],1,0.0
[125, 250, 25, 5, 50, 1],0,0.0
[125, 250, 25, 5, 50, 1],1,0.0
[125, 250, 25, 5, 100, 1],0,0.0
[125, 250, 25, 5, 100, 1],1,0.0
[125, 250, 25, 5, 150, 1],0,0.4316702388851899
[125, 250, 25, 5, 150, 1],1,0.4307523017852447
[125, 250, 25, 5, 200, 1],0,0.0
[125, 250, 25, 5, 200, 1],1,0.0
[125, 250, 25, 5, 250, 1],0,0.0
[125, 250, 25, 5, 250, 1],1,0.0
[125, 250, 25, 5, 300, 1],0,0.0
[125, 250, 25, 5, 300, 1],1,0.0
[125, 250, 25, 10, 0, 1],0,0.0
[125, 250, 25, 10, 0, 1],1,0.0
[125, 250, 25, 10, 50, 1],0,0.49211319115488444
[125, 250, 25, 10, 50, 1],1,0.40000131272628037
[125, 250, 25, 10, 100, 1],0,0.4691616461181004
[125, 250, 25, 10, 100, 1],1,0.3808478388195808
[125, 250, 25, 10, 150, 1],0,0.47196055204164866
[125, 250, 25, 10, 150, 1],1,0.443315585732085
[125, 250, 25, 10, 200, 1],0,0.0
[125, 250, 25, 10, 200, 1],1,0.0
[125, 250, 25, 10, 250, 1],0,0.0
[125, 250, 25, 10, 250, 1],1,0.0
[125, 250, 25, 10, 300, 1],0,0.0
[125, 250, 25, 10, 300, 1],1,0.0
[250, 0, 150, -10, 0, 0],0,-462.0141142288574
[250, 0, 150, -10, 0, 0],1,-504.19939202063995
[250, 0, 150, -10, 0, 1],0,-23.383715233752554
[250, 0, 150, -10, 0, 1],1,-29.47063754619248
[250, 0, 150, -10, 50, 0],0,-19.532038765914635
[250, 0, 150, -10, 50, 0],1,-50.26450928405322
[250, 0, 150, -10, 50, 1],0,-11.056152057260569
[250, 0, 150, -10, 50, 1],1,-27.39137369432138
[250, 0, 150, -10, 100, 0],0,-4.731289442310302
[250, 0, 150, -10, 100, 0],1,-9.663123852297838
[250, 0, 150, -10, 100, 1],0,-5.742003027280299
[250, 0, 150, -10, 100, 1],1,-7.664469310206749
[250, 0, 150, -10, 150, 0],0,24.83929875590045
[250, 0, 150, -10, 150, 0],1,32.53619336558579
[250, 0, 150, -10, 150, 1],0,15.835713994778029
[250, 0, 150, -10, 150, 1],1,13.129772325170219
[250, 0, 150, -10, 200, 0],0,18.105641296469646
[250, 0, 150, -10, 200, 0],1,27.20605109944147
[250, 0, 150, -10, 200, 1],0,15.004313410368317
[250, 0, 150, -10, 200, 1],1,12.861040212393792
[250, 0, 150, -10, 250, 0],0,0.9285033181944522
[250, 0, 150, -10, 250, 0],1,-2.109809856685003
[250, 0, 150, -10, 250, 1],0,-1.0
[250, 0, 150, -10, 250, 1],1,3.0407328833625726
[250, 0, 150, -10, 300, 0],0,-123.65876746599851
[250, 0, 150, -10, 300, 0],1,-254.33639284706345
[250, 0, 150, -10, 300, 1],0,-26.371116010017875
[250, 0, 150, -10, 300, 1],1,-24.36160670285626
[250, 0, 150, -5, 0, 0],0,-457.69364388910486
[250, 0, 150, -5, 0, 0],1,-372.1059019771584
[250, 0, 150, -5, 0, 1],0,-14.717050690975475
[250, 0, 150, -5, 0, 1],1,-12.443240913553602
[250, 0, 150, -5, 50, 0],0,-44.81005827147871
[250, 0, 150, -5, 50, 0],1,-92.79835180512254
[250, 0, 150, -5, 50, 1],0,-19.042051154905934
[250, 0, 150, -5, 50, 1],1,-10.878465935082412
[250, 0, 150, -5, 100, 0],0,-5.907827954350181
[250, 0, 150, -5, 100, 0],1,-9.72006137151089
[250, 0, 150, -5, 100, 1],0,-10.926468167032828
[250, 0, 150, -5, 100, 1],1,-7.210970447190133
[250, 0, 150, -5, 150, 0],0,41.922601949632934
[250, 0, 150, -5, 150, 0],1,65.14230964925045
[250, 0, 150, -5, 150, 1],0,19.428829503350077
[250, 0, 150, -5, 150, 1],1,1.918916868158259
[250, 0, 150, -5, 200, 0],0,24.80002340308134
[250, 0, 150, -5, 200, 0],1,0.0
[250, 0, 150, -5, 200, 1],0,0.0
[250, 0, 150, -5, 200, 1],1,4.192618630159901
[250, 0, 150, -5, 250, 0],0,0.0
[250, 0, 150, -5, 250, 0],1,0.0
[250, 0, 150, -5, 250, 1],0,0.0
[250, 0, 150, -5, 250, 1],1,0.0
[250, 0, 150, -5, 300, 0],0,-100.4947968732874
[250, 0, 150, -5, 300, 0],1,-76.64603323626066
[250, 0, 150, -5, 300, 1],0,-5.43145514024482
[250, 0, 150, -5, 300, 1],1,0.0
[250, 0, 150, 0, 0, 0],0,-501.5449710320841
[250, 0, 150, 0, 0, 0],1,-539.096899166343
[250, 0, 150, 0, 0, 1],0,-26.657847760644422
[250, 0, 150, 0, 0, 1],1,-15.291387286634842
[250, 0, 150, 0, 50, 0],0,-31.720202606965323
[250, 0, 150, 0, 50, 0],1,-7.337200195374614
[250, 0, 150, 0, 50, 1],0,-18.430021060682108
[250, 0, 150, 0, 50, 1],1,-11.622969304535042
[250, 0, 150, 0, 100, 0],0,-7.92005419339493
[250, 0, 150, 0, 100, 0],1,-2.2479440895162517
[250, 0, 150, 0, 100, 1],0,-5.294346295759772
[250, 0, 150, 0, 100, 1],1,-1.9768917496604101
[250, 0, 150, 0, 150, 0],0,28.786121425783037
[250, 0, 150, 0, 150, 0],1,14.736484864783217
[250, 0, 150, 0, 150, 1],0,13.428151399742285
[250, 0, 150, 0, 150, 1],1,19.251742448699506
[250, 0, 150, 0, 200, 0],0,24.754247226283532
[250, 0, 150, 0, 200, 0],1,15.930309727584731
[250, 0, 150, 0, 200, 1],0,16.179154117084128
[250, 0, 150, 0, 200, 1],1,15.032398251558346
[250, 0, 150, 0, 250, 0],0,10.30464225549775
[250, 0, 150, 0, 250, 0],1,-2.9651396874377385
[250, 0, 150, 0, 250, 1],0,3.9043515167327465
[250, 0, 150, 0, 250, 1],1,0.0
[250, 0, 150, 0, 300, 0],0,-28.993614096157195
[250, 0, 150, 0, 300, 0],1,-2.8077483455113534
[250, 0, 150, 0, 300, 1],0,0.0
[250, 0, 150, 0, 300, 1],1,0.0
[250, 0, 150, 5, 0, 0],0,0.0
[250, 0, 150, 5, 0, 0],1,-2.488211191818661
[250, 0, 150, 5, 0, 1],0,-20.560577834555062
[250, 0, 150, 5, 0, 1],1,-13.363840513192564
[250, 0, 150, 5, 50, 0],0,-36.995951472719234
[250, 0, 150, 5, 50, 0],1,-2.828009440682464
[250, 0, 150, 5, 50, 1],0,-18.670545040034728
[250, 0, 150, 5, 50, 1],1,-4.939370983915451
[250, 0, 150, 5, 100, 0],0,-15.148698034764369
[250, 0, 150, 5, 100, 0],1,9.082705561731444
[250, 0, 150, 5, 100, 1],0,-5.146890992370746
[250, 0, 150, 5, 100, 1],1,2.8031246985560356
[250, 0, 150, 5, 150, 0],0,16.564646047275573
[250, 0, 150, 5, 150, 0],1,17.707736412925637
[250, 0, 150, 5, 150, 1],0,12.218718219606174
[250, 0, 150, 5, 150, 1],1,13.28506148936215
[250, 0, 150, 5, 200, 0],0,25.69869645327308
[250, 0, 150, 5, 200, 0],1,19.168236828026984
[250, 0, 150, 5, 200, 1],0,14.808322308313775
[250, 0, 150, 5, 200, 1],1,12.332931793730381
[250, 0, 150, 5, 250, 0],0,4.523442284328262
[250, 0, 150, 5, 250, 0],1,-0.9645159348006906
[250, 0, 150, 5, 250, 1],0,0.0
