[0, 0, 0],93
[0, 0, 50],197
[0, 0, 100],283
[0, 0, 150],370
[0, 0, 200],462
[0, 0, 250],546
[0, 0, 300],641
[0, 0, 350],720
[0, 0, 400],825
[0, 50, 0],80
[0, 50, 50],0
[0, 50, 100],0
[0, 50, 150],0
[0, 50, 200],0
[0, 50, 250],0
[0, 50, 300],0
[0, 50, 350],0
[0, 50, 400],0
[0, 100, 0],113
[0, 100, 50],0
[0, 100, 100],0
[0, 100, 150],0
[0, 100, 200],0
[0, 100, 250],0
[0, 100, 300],0
[0, 100, 350],0
[0, 100, 400],0
[0, 150, 0],104
[0, 150, 50],0
[0, 150, 100],0
[0, 150, 150],0
[0, 150, 200],0
[0, 150, 250],0
[0, 150, 300],0
[0, 150, 350],0
[0, 150, 400],0
[0, 200, 0],82
[0, 200, 50],0
[0, 200, 100],0
[0, 200, 150],0
[0, 200, 200],0
[0, 200, 250],0
[0, 200, 300],0
[0, 200, 350],0
[0, 200, 400],0
[0, 250, 0],97
[0, 250, 50],0
[0, 250, 100],0
[0, 250, 150],0
[0, 250, 200],0
[0, 250, 250],0
[0, 250, 300],0
[0, 250, 350],0
[0, 250, 400],0
[0, 300, 0],87
[0, 300, 50],0
[0, 300, 100],0
[0, 300, 150],0
[0, 300, 200],0
[0, 300, 250],0
[0, 300, 300],0
[0, 300, 350],0
[0, 300, 400],0
[0, 350, 0],74
[0, 350, 50],0
[0, 350, 100],0
[0, 350, 150],0
[0, 350, 200],0
[0, 350, 250],0
[0, 350, 300],0
[0, 350, 350],0
[0, 350, 400],0
[0, 400, 0],84
[0, 400, 50],0
[0, 400, 100],0
[0, 400, 150],0
[0, 400, 200],0
[0, 400, 250],0
[0, 400, 300],0
[0, 400, 350],0
[0, 400, 400],0
[0, 450, 0],88
[0, 450, 50],0
[0, 450, 100],0
[0, 450, 150],0
[0, 450, 200],0
[0, 450, 250],0
[0, 450, 300],0
[0, 450, 350],0
[0, 450, 400],0
[50, 0, 0],104
[50, 0, 50],86
[50, 0, 100],87
[50, 0, 150],92
[50, 0, 200],84
[50, 0, 250],95
[50, 0, 300],79
[50, 0, 350],105
[50, 0, 400],77
[50, 50, 0],91
[50, 50, 50],250
[50, 50, 100],329
[50, 50, 150],432
[50, 50, 200],524
[50, 50, 250],614
[50, 50, 300],709
[50, 50, 350],810
[50, 50, 400],893
[50, 100, 0],94
[50, 100, 50],113
[50, 100, 100],0
[50, 100, 150],0
[50, 100, 200],0
[50, 100, 250],0
[50, 100, 300],0
[50, 100, 350],0
[50, 100, 400],0
[50, 150, 0],104
[50, 150, 50],104
[50, 150, 100],0
[50, 150, 150],0
[50, 150, 200],0
[50, 150, 250],0
[50, 150, 300],0
[50, 150, 350],0
[50, 150, 400],0
[50, 200, 0],89
[50, 200, 50],82
[50, 200, 100],0
[50, 200, 150],0
[50, 200, 200],0
[50, 200, 250],0
[50, 200, 300],0
[50, 200, 350],0
[50, 200, 400],0
[50, 250, 0],93
[50, 250, 50],97
[50, 250, 100],0
[50, 250, 150],0
[50, 250, 200],0
[50, 250, 250],0
[50, 250, 300],0
[50, 250, 350],0
[50, 250, 400],0
[50, 300, 0],94
[50, 300, 50],87
[50, 300, 100],0
[50, 300, 150],0
[50, 300, 200],0
[50, 300, 250],0
[50, 300, 300],0
[50, 300, 350],0
[50, 300, 400],0
[50, 350, 0],84
[50, 350, 50],74
[50, 350, 100],0
[50, 350, 150],0
[50, 350, 200],0
[50, 350, 250],0
[50, 350, 300],0
[50, 350, 350],0
[50, 350, 400],0
[50, 400, 0],85
[50, 400, 50],84
[50, 400, 100],0
[50, 400, 150],0
[50, 400, 200],0
[50, 400, 250],0
[50, 400, 300],0
[50, 400, 350],0
[50, 400, 400],0
[50, 450, 0],106
[50, 450, 50],88
[50, 450, 100],0
[50, 450, 150],0
[50, 450, 200],0
[50, 450, 250],0
[50, 450, 300],0
[50, 450, 350],0
[50, 450, 400],0
[100, 0, 0],86
[100, 0, 50],87
[100, 0, 100],92
[100, 0, 150],84
[100, 0, 200],95
[100, 0, 250],79
[100, 0, 300],105
[100, 0, 350],77
[100, 0, 400],0
[100, 50, 0],79
[100, 50, 50],79
[100, 50, 100],103
[100, 50, 150],92
[100, 50, 200],90
[100, 50, 250],95
[100, 50, 300],101
[100, 50, 350],83
[100, 50, 400],0
[100, 100, 0],94
[100, 100, 50],264
[100, 100, 100],490
[100, 100, 150],575
[100, 100, 200],659
[100, 100, 250],766
[100, 100, 300],850
[100, 100, 350],935
[100, 100, 400],935
[100, 150, 0],98
[100, 150, 50],104
[100, 150, 100],104
[100, 150, 150],0
[100, 150, 200],0
[100, 150, 250],0
[100, 150, 300],0
[100, 150, 350],0
[100, 150, 400],0
[100, 200, 0],95
[100, 200, 50],89
[100, 200, 100],82
[100, 200, 150],0
[100, 200, 200],0
[100, 200, 250],0
[100, 200, 300],0
[100, 200, 350],0
[100, 200, 400],0
[100, 250, 0],96
[100, 250, 50],93
[100, 250, 100],97
[100, 250, 150],0
[100, 250, 200],0
[100, 250, 250],0
[100, 250, 300],0
[100, 250, 350],0
[100, 250, 400],0
[100, 300, 0],92
[100, 300, 50],94
[100, 300, 100],87
[100, 300, 150],0
[100, 300, 200],0
[100, 300, 250],0
[100, 300, 300],0
[100, 300, 350],0
[100, 300, 400],0
[100, 350, 0],93
[100, 350, 50],84
[100, 350, 100],74
[100, 350, 150],0
[100, 350, 200],0
[100, 350, 250],0
[100, 350, 300],0
[100, 350, 350],0
[100, 350, 400],0
[100, 400, 0],91
[100, 400, 50],85
[100, 400, 100],84
[100, 400, 150],0
[100, 400, 200],0
[100, 400, 250],0
[100, 400, 300],0
[100, 400, 350],0
[100, 400, 400],0
[100, 450, 0],99
[100, 450, 50],106
[100, 450, 100],88
[100, 450, 150],0
[100, 450, 200],0
[100, 450, 250],0
[100, 450, 300],0
[100, 450, 350],0
[100, 450, 400],0
[150, 0, 0],87
[150, 0, 50],92
[150, 0, 100],84
[150, 0, 150],95
[150, 0, 200],79
[150, 0, 250],105
[150, 0, 300],77
[150, 0, 350],0
[150, 0, 400],0
[150, 50, 0],79
[150, 50, 50],103
[150, 50, 100],92
[150, 50, 150],90
[150, 50, 200],95
[150, 50, 250],101
[150, 50, 300],83
[150, 50, 350],0
[150, 50, 400],0
[150, 100, 0],76
[150, 100, 50],113
[150, 100, 100],85
[150, 100, 150],84
[150, 100, 200],107
[150, 100, 250],84
[150, 100, 300],85
[150, 100, 350],0
[150, 100, 400],0
[150, 150, 0],94
[150, 150, 50],281
[150, 150, 100],454
[150, 150, 150],650
[150, 150, 200],733
[150, 150, 250],827
[150, 150, 300],920
[150, 150, 350],920
[150, 150, 400],920
[150, 200, 0],99
[150, 200, 50],95
[150, 200, 100],89
[150, 200, 150],82
[150, 200, 200],0
[150, 200, 250],0
[150, 200, 300],0
[150, 200, 350],0
[150, 200, 400],0
[150, 250, 0],80
[150, 250, 50],96
[150, 250, 100],93
[150, 250, 150],97
[150, 250, 200],0
[150, 250, 250],0
[150, 250, 300],0
[150, 250, 350],0
[150, 250, 400],0
[150, 300, 0],92
[150, 300, 50],92
[150, 300, 100],94
[150, 300, 150],87
[150, 300, 200],0
[150, 300, 250],0
[150, 300, 300],0
[150, 300, 350],0
[150, 300, 400],0
[150, 350, 0],91
[150, 350, 50],93
[150, 350, 100],84
[150, 350, 150],74
[150, 350, 200],0
[150, 350, 250],0
[150, 350, 300],0
[150, 350, 350],0
[150, 350, 400],0
