[250, 150, 150, -5, 0],2339
[250, 150, 150, -5, 50],788
[250, 150, 150, -5, 100],153
[250, 150, 150, -5, 150],42
[250, 150, 150, -5, 200],0
[250, 150, 150, -5, 250],0
[250, 150, 150, -5, 300],144
[250, 150, 150, 0, 0],186322
[250, 150, 150, 0, 50],63834
[250, 150, 150, 0, 100],25310
[250, 150, 150, 0, 150],7577
[250, 150, 150, 0, 200],129
[250, 150, 150, 0, 250],0
[250, 150, 150, 0, 300],0
[250, 150, 150, 5, 0],31151
[250, 150, 150, 5, 50],91713
[250, 150, 150, 5, 100],13122
[250, 150, 150, 5, 150],3475
[250, 150, 150, 5, 200],68
[250, 150, 150, 5, 250],0
[250, 150, 150, 5, 300],0
[250, 150, 150, 10, 0],0
[250, 150, 150, 10, 50],23999
[250, 150, 150, 10, 100],28892
[250, 150, 150, 10, 150],4728
[250, 150, 150, 10, 200],227
[250, 150, 150, 10, 250],0
[250, 150, 150, 10, 300],0
[250, 200, 150, -10, 0],83195
[250, 200, 150, -10, 50],221679
[250, 200, 150, -10, 100],45378
[250, 200, 150, -10, 150],1640
[250, 200, 150, -10, 200],18
[250, 200, 150, -10, 250],0
[250, 200, 150, -10, 300],126
[250, 200, 150, -5, 0],3941
[250, 200, 150, -5, 50],37550
[250, 200, 150, -5, 100],2299
[250, 200, 150, -5, 150],4
[250, 200, 150, -5, 200],0
[250, 200, 150, -5, 250],0
[250, 200, 150, -5, 300],6
[250, 200, 150, 0, 0],59878
[250, 200, 150, 0, 50],60822
[250, 200, 150, 0, 100],40795
[250, 200, 150, 0, 150],4955
[250, 200, 150, 0, 200],7
[250, 200, 150, 0, 250],0
[250, 200, 150, 0, 300],0
[250, 200, 150, 5, 0],12
[250, 200, 150, 5, 50],787
[250, 200, 150, 5, 100],6040
[250, 200, 150, 5, 150],3325
[250, 200, 150, 5, 200],1
[250, 200, 150, 5, 250],0
[250, 200, 150, 5, 300],0
[250, 200, 150, 10, 0],0
[250, 200, 150, 10, 50],0
[250, 200, 150, 10, 100],81
[250, 200, 150, 10, 150],252
[250, 200, 150, 10, 200],40
[250, 200, 150, 10, 250],0
[250, 200, 150, 10, 300],0
[250, 250, 150, -10, 0],27
[250, 250, 150, -10, 50],25046
[250, 250, 150, -10, 100],247956
[250, 250, 150, -10, 150],13405
[250, 250, 150, -10, 200],0
[250, 250, 150, -10, 250],0
[250, 250, 150, -10, 300],0
[250, 250, 150, -5, 0],0
[250, 250, 150, -5, 50],1143
[250, 250, 150, -5, 100],28874
[250, 250, 150, -5, 150],1392
[250, 250, 150, -5, 200],0
[250, 250, 150, -5, 250],0
[250, 250, 150, -5, 300],0
[250, 250, 150, 0, 0],0
[250, 250, 150, 0, 50],676
[250, 250, 150, 0, 100],62997
[250, 250, 150, 0, 150],29526
[250, 250, 150, 0, 200],0
[250, 250, 150, 0, 250],0
[250, 250, 150, 0, 300],0
[250, 250, 150, 5, 0],0
[250, 250, 150, 5, 50],0
[250, 250, 150, 5, 100],0
[250, 250, 150, 5, 150],10255
[250, 250, 150, 5, 200],0
[250, 250, 150, 5, 250],0
[250, 250, 150, 5, 300],0
[250, 250, 150, 10, 0],0
[250, 250, 150, 10, 50],741
[250, 250, 150, 10, 100],5590
[250, 250, 150, 10, 150],2149
[250, 250, 150, 10, 200],0
[250, 250, 150, 10, 250],0
[250, 250, 150, 10, 300],0
